Customer ID,Store Name,Transaction Date,Department,Product Name,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status,Customer Loyality Rating
3877,Corner Grocery,07-11-2023,Meat & Seafood,Chicken Breast,2,29,58,0,58,High Sales,164,No Discount,Medium,Medium Order,Medium Loyality
3880,Corner Grocery,01-08-2025,Bakery,Cereal,1,6,6,0,6,Small Sales,0,No Discount,Low,Small Order,Low Loyality
3881,Valueplus Market,22-04-2025,Bakery,Potatoes,2,26,52,2,51,High Sales,170,Low Discount,Medium,Medium Order,Medium Loyality
3885,City Fresh Store,26-02-2025,Personal Care,Orange Juice,1,15,15,2,13,Small Sales,290,Low Discount,Medium,Small Order,Medium Loyality
3900,Quickstop Market,21-06-2025,Beverages,Yogurt,1,5,5,1,4,Small Sales,37,Low Discount,Low,Small Order,Low Loyality
3924,Familyfood Express,27-09-2024,Bakery,Salmon,5,12,60,2,58,High Sales,100,Low Discount,Medium,Bulk Order,Medium Loyality
3927,Familyfood Express,04-09-2024,Dairy,Ground Beef,1,21,21,4,17,Medium Sales,154,Low Discount,Medium,Small Order,Medium Loyality
3937,Supersave Central,29-10-2023,Snacks & Candy,Cheese,5,5,25,5,20,Medium Sales,224,Low Discount,Low,Bulk Order,Medium Loyality
3938,Supersave Central,01-03-2025,Health & Wellness,Apples,3,16,48,9,38,Medium Sales,62,Medium Discount,Medium,Medium Order,Low Loyality
3939,Supersave Central,28-03-2024,Produce,Chicken Breast,3,7,21,0,21,Medium Sales,97,No Discount,Low,Medium Order,Low Loyality
3948,City Fresh Store,26-03-2025,Health & Wellness,Chicken Breast,1,7,7,0,7,Small Sales,96,No Discount,Low,Small Order,Low Loyality
3950,Familyfood Express,17-12-2023,Health & Wellness,Ground Beef,3,13,39,0,39,Medium Sales,180,No Discount,Medium,Medium Order,Medium Loyality
3953,Greengrocer Plaza,20-01-2024,Snacks & Candy,Salmon,5,20,100,20,80,High Sales,43,Medium Discount,Medium,Bulk Order,Low Loyality
3955,Valueplus Market,06-03-2024,Snacks & Candy,Onions,4,12,48,5,44,Medium Sales,115,Low Discount,Medium,Medium Order,Medium Loyality
3956,Valueplus Market,03-10-2024,Household Items,Ground Beef,3,10,30,0,29,Medium Sales,341,No Discount,Medium,Medium Order,Medium Loyality
3981,Megamart Westside,25-03-2025,Canned Goods,Apples,5,29,145,0,147,High Sales,319,No Discount,Medium,Bulk Order,Medium Loyality
3986,Megamart Westside,28-04-2025,Personal Care,Bread,3,27,81,3,78,High Sales,213,Low Discount,Medium,Medium Order,Medium Loyality
3999,Freshmart Downtown,22-05-2024,Frozen Foods,Orange Juice,5,23,115,11,102,High Sales,264,Medium Discount,Medium,Bulk Order,Medium Loyality
4006,Valueplus Market,10-03-2024,Canned Goods,Carrots,5,27,135,21,117,High Sales,425,High Discount,Medium,Bulk Order,Premium Loyality
4015,Greengrocer Plaza,19-07-2025,Health & Wellness,Potatoes,4,29,116,4,112,High Sales,310,Low Discount,Medium,Medium Order,Medium Loyality
4022,Quickstop Market,29-12-2023,Canned Goods,Salmon,4,2,8,2,5,Small Sales,319,Low Discount,Low,Medium Order,Medium Loyality
4033,Greengrocer Plaza,02-01-2024,Bakery,Orange Juice,3,6,18,0,18,Small Sales,453,No Discount,Low,Medium Order,Premium Loyality
4043,Greengrocer Plaza,15-01-2025,Dairy,Salmon,4,15,60,9,52,High Sales,44,Medium Discount,Medium,Medium Order,Low Loyality
4044,Quickstop Market,29-09-2023,Canned Goods,Chicken Breast,5,16,80,16,63,High Sales,79,Medium Discount,Medium,Bulk Order,Low Loyality
4048,Valueplus Market,28-08-2024,Canned Goods,Cereal,3,29,87,13,75,High Sales,362,Medium Discount,Medium,Medium Order,Medium Loyality
4050,Quickstop Market,17-08-2023,Health & Wellness,Onions,2,25,50,7,42,High Sales,112,Medium Discount,Medium,Medium Order,Medium Loyality
4060,Valueplus Market,26-08-2024,Household Items,Eggs,4,14,56,0,56,High Sales,105,No Discount,Medium,Medium Order,Medium Loyality
4065,City Fresh Store,07-04-2024,Beverages,Chicken Breast,5,27,135,0,133,High Sales,26,No Discount,Medium,Bulk Order,Low Loyality
4070,City Fresh Store,06-07-2024,Bakery,Cereal,1,10,10,4,5,Small Sales,209,Low Discount,Medium,Small Order,Medium Loyality
4073,Valueplus Market,12-09-2024,Frozen Foods,Cheese,1,16,16,3,13,Small Sales,12,Low Discount,Medium,Small Order,Low Loyality
4084,Corner Grocery,12-04-2024,Canned Goods,Tomatoes,3,1,3,1,3,Small Sales,176,Low Discount,Low,Medium Order,Medium Loyality
4088,Supersave Central,04-08-2025,Dairy,Bread,4,25,100,10,92,High Sales,467,Medium Discount,Medium,Medium Order,Premium Loyality
4090,City Fresh Store,29-01-2025,Personal Care,Carrots,1,12,12,0,12,Small Sales,257,No Discount,Medium,Small Order,Medium Loyality
4109,Familyfood Express,09-11-2023,Personal Care,Salmon,5,28,140,28,111,High Sales,11,High Discount,Medium,Bulk Order,Low Loyality
4111,City Fresh Store,24-03-2024,Personal Care,Ground Beef,5,2,10,1,10,Small Sales,401,Low Discount,Low,Bulk Order,Premium Loyality
4113,Valueplus Market,04-03-2025,Health & Wellness,Bananas,2,29,58,0,59,High Sales,438,No Discount,Medium,Medium Order,Premium Loyality
4114,Freshmart Downtown,20-02-2024,Household Items,Potatoes,2,16,32,6,26,Medium Sales,369,Medium Discount,Medium,Medium Order,Medium Loyality
4115,Quickstop Market,01-12-2024,Beverages,Onions,1,21,21,3,18,Medium Sales,251,Low Discount,Medium,Small Order,Medium Loyality
4120,Freshmart Downtown,16-09-2023,Dairy,Apples,5,27,135,0,137,High Sales,318,No Discount,Medium,Bulk Order,Medium Loyality
4122,Freshmart Downtown,23-07-2025,Beverages,Apples,5,7,35,2,35,Medium Sales,382,Low Discount,Low,Bulk Order,Medium Loyality
4130,Familyfood Express,12-10-2023,Meat & Seafood,Yogurt,4,12,48,3,44,Medium Sales,322,Low Discount,Medium,Medium Order,Medium Loyality
4131,Greengrocer Plaza,16-03-2024,Meat & Seafood,Chicken Breast,2,27,54,0,55,High Sales,80,No Discount,Medium,Medium Order,Low Loyality
4139,Megamart Westside,01-01-2024,Bakery,Yogurt,5,8,40,0,41,Medium Sales,386,No Discount,Low,Bulk Order,Medium Loyality
4144,Familyfood Express,30-11-2024,Produce,Bread,1,5,5,2,2,Small Sales,92,Low Discount,Low,Small Order,Low Loyality
4150,Freshmart Downtown,04-02-2025,Snacks & Candy,Pasta,4,9,36,7,30,Medium Sales,356,Medium Discount,Low,Medium Order,Medium Loyality
4155,Megamart Westside,08-04-2024,Meat & Seafood,Onions,5,24,120,12,107,High Sales,114,Medium Discount,Medium,Bulk Order,Medium Loyality
4164,Supersave Central,11-06-2024,Canned Goods,Carrots,5,4,20,2,18,Medium Sales,123,Low Discount,Low,Bulk Order,Medium Loyality
4178,Greengrocer Plaza,18-05-2024,Household Items,Cereal,3,3,9,1,8,Small Sales,410,Low Discount,Low,Medium Order,Premium Loyality
4180,Greengrocer Plaza,24-03-2024,Dairy,Cereal,2,27,54,5,49,High Sales,82,Low Discount,Medium,Medium Order,Low Loyality
4185,Quickstop Market,14-02-2025,Meat & Seafood,Carrots,2,13,26,5,21,Medium Sales,140,Low Discount,Medium,Medium Order,Medium Loyality
4189,Megamart Westside,14-05-2024,Personal Care,Potatoes,3,21,63,6,57,High Sales,333,Medium Discount,Medium,Medium Order,Medium Loyality
4196,Quickstop Market,01-05-2025,Frozen Foods,Onions,2,11,22,0,22,Medium Sales,347,No Discount,Medium,Medium Order,Medium Loyality
4201,Familyfood Express,25-02-2025,Dairy,Orange Juice,3,11,33,3,29,Medium Sales,211,Low Discount,Medium,Medium Order,Medium Loyality
4203,Supersave Central,27-07-2024,Frozen Foods,Carrots,2,24,48,3,45,Medium Sales,487,Low Discount,Medium,Medium Order,Premium Loyality
4216,Familyfood Express,12-12-2024,Frozen Foods,Bread,3,27,81,12,69,High Sales,150,Medium Discount,Medium,Medium Order,Medium Loyality
4228,Familyfood Express,15-05-2024,Frozen Foods,Onions,3,8,24,3,19,Medium Sales,498,Low Discount,Low,Medium Order,Premium Loyality
4232,Familyfood Express,21-07-2024,Bakery,Chicken Breast,5,9,45,0,47,Medium Sales,442,No Discount,Low,Bulk Order,Premium Loyality
4241,Megamart Westside,02-07-2024,Meat & Seafood,Bread,4,11,44,0,43,Medium Sales,90,No Discount,Medium,Medium Order,Low Loyality
4246,Valueplus Market,07-05-2025,Produce,Chicken Breast,5,20,100,15,86,High Sales,299,Medium Discount,Medium,Bulk Order,Medium Loyality
4249,City Fresh Store,05-10-2023,Bakery,Bread,1,5,5,1,4,Small Sales,63,Low Discount,Low,Small Order,Low Loyality
4257,Freshmart Downtown,13-02-2025,Canned Goods,Tomatoes,3,3,9,2,7,Small Sales,467,Low Discount,Low,Medium Order,Premium Loyality
4258,Corner Grocery,03-12-2023,Household Items,Pasta,3,26,78,12,66,High Sales,425,Medium Discount,Medium,Medium Order,Premium Loyality
4262,Quickstop Market,29-11-2023,Beverages,Onions,4,16,64,13,53,High Sales,421,Medium Discount,Medium,Medium Order,Premium Loyality
4266,Megamart Westside,19-05-2025,Bakery,Tomatoes,4,5,20,0,20,Medium Sales,323,No Discount,Low,Medium Order,Medium Loyality
4267,Unknown,16-03-2025,Beverages,Rice,3,15,45,9,36,Medium Sales,389,Medium Discount,Medium,Medium Order,Medium Loyality
4268,Supersave Central,25-06-2025,Bakery,Apples,5,15,75,8,69,High Sales,406,Medium Discount,Medium,Bulk Order,Premium Loyality
4269,Supersave Central,02-05-2025,Meat & Seafood,Cereal,5,2,10,1,10,Small Sales,442,Low Discount,Low,Bulk Order,Premium Loyality
4271,Quickstop Market,20-04-2025,Snacks & Candy,Cheese,3,26,78,0,78,High Sales,466,No Discount,Medium,Medium Order,Premium Loyality
4273,Megamart Westside,08-11-2024,Dairy,Orange Juice,3,16,48,4,43,Medium Sales,6,Low Discount,Medium,Medium Order,Low Loyality
4289,Familyfood Express,17-11-2023,Frozen Foods,Tomatoes,1,5,5,0,4,Small Sales,393,No Discount,Low,Small Order,Medium Loyality
4290,Freshmart Downtown,13-08-2024,Bakery,Yogurt,1,28,28,6,22,Medium Sales,314,Medium Discount,Medium,Small Order,Medium Loyality
4292,Corner Grocery,13-04-2025,Dairy,Chicken Breast,1,17,17,2,15,Small Sales,150,Low Discount,Medium,Small Order,Medium Loyality
4295,Quickstop Market,10-02-2025,Household Items,Rice,4,5,20,0,18,Medium Sales,352,No Discount,Low,Medium Order,Medium Loyality
4310,Greengrocer Plaza,11-05-2025,Canned Goods,Eggs,5,11,55,6,51,High Sales,26,Medium Discount,Medium,Bulk Order,Low Loyality
4321,Supersave Central,20-11-2023,Household Items,Cereal,5,19,95,2,95,High Sales,381,Low Discount,Medium,Bulk Order,Medium Loyality
4328,Corner Grocery,20-05-2024,Beverages,Bananas,5,2,10,4,5,Small Sales,392,Low Discount,Low,Bulk Order,Medium Loyality
4329,Corner Grocery,25-04-2025,Canned Goods,Salmon,2,26,52,8,44,High Sales,66,Medium Discount,Medium,Medium Order,Low Loyality
4340,Quickstop Market,20-06-2024,Household Items,Apples,4,23,92,9,85,High Sales,407,Medium Discount,Medium,Medium Order,Premium Loyality
4342,Valueplus Market,27-04-2024,Frozen Foods,Bread,2,27,54,8,46,High Sales,210,Medium Discount,Medium,Medium Order,Medium Loyality
4349,Megamart Westside,28-03-2024,Canned Goods,Rice,4,3,12,2,9,Small Sales,490,Low Discount,Low,Medium Order,Premium Loyality
4350,Corner Grocery,10-06-2024,Household Items,Cheese,3,10,30,1,28,Medium Sales,21,Low Discount,Medium,Medium Order,Low Loyality
4361,Valueplus Market,21-09-2024,Snacks & Candy,Yogurt,2,4,8,0,9,Small Sales,198,No Discount,Low,Medium Order,Medium Loyality
4362,Valueplus Market,29-09-2023,Meat & Seafood,Yogurt,2,18,36,7,29,Medium Sales,350,Medium Discount,Medium,Medium Order,Medium Loyality
4365,City Fresh Store,13-02-2025,Dairy,Bananas,2,23,46,5,42,Medium Sales,158,Low Discount,Medium,Medium Order,Medium Loyality
4376,Unknown,28-09-2023,Frozen Foods,Chicken Breast,2,19,38,3,34,Medium Sales,274,Low Discount,Medium,Medium Order,Medium Loyality
4385,Megamart Westside,29-04-2025,Produce,Eggs,4,5,20,3,15,Medium Sales,485,Low Discount,Low,Medium Order,Premium Loyality
4389,Quickstop Market,14-09-2024,Produce,Onions,3,6,18,3,16,Small Sales,182,Low Discount,Low,Medium Order,Medium Loyality
4390,Familyfood Express,23-04-2025,Snacks & Candy,Milk,4,14,56,5,49,High Sales,101,Low Discount,Medium,Medium Order,Medium Loyality
4394,Quickstop Market,04-11-2024,Personal Care,Eggs,4,30,120,0,119,High Sales,499,No Discount,Medium,Medium Order,Premium Loyality
4396,Valueplus Market,24-01-2025,Snacks & Candy,Bread,3,20,60,9,50,High Sales,185,Medium Discount,Medium,Medium Order,Medium Loyality
4397,Freshmart Downtown,15-10-2024,Snacks & Candy,Onions,5,24,120,3,115,High Sales,271,Low Discount,Medium,Bulk Order,Medium Loyality
4401,Freshmart Downtown,23-07-2024,Produce,Bananas,3,4,12,2,11,Small Sales,95,Low Discount,Low,Medium Order,Low Loyality
4404,Freshmart Downtown,04-12-2024,Beverages,Eggs,2,18,36,6,31,Medium Sales,4,Medium Discount,Medium,Medium Order,Low Loyality
4422,Valueplus Market,12-06-2025,Personal Care,Apples,2,23,46,0,47,Medium Sales,51,No Discount,Medium,Medium Order,Low Loyality
4432,Valueplus Market,08-01-2025,Produce,Onions,3,28,84,13,71,High Sales,53,Medium Discount,Medium,Medium Order,Low Loyality
4434,Freshmart Downtown,12-07-2024,Canned Goods,Chicken Breast,5,9,45,0,45,Medium Sales,436,No Discount,Low,Bulk Order,Premium Loyality
4450,Megamart Westside,14-02-2025,Health & Wellness,Salmon,4,23,92,3,90,High Sales,398,Low Discount,Medium,Medium Order,Medium Loyality
4453,Valueplus Market,24-03-2025,Meat & Seafood,Milk,5,15,75,5,71,High Sales,95,Low Discount,Medium,Bulk Order,Low Loyality
4456,Megamart Westside,16-07-2025,Snacks & Candy,Carrots,1,12,12,2,10,Small Sales,295,Low Discount,Medium,Small Order,Medium Loyality
4457,Quickstop Market,28-02-2024,Health & Wellness,Pasta,4,27,108,11,97,High Sales,436,Medium Discount,Medium,Medium Order,Premium Loyality
4460,Valueplus Market,25-03-2025,Canned Goods,Bread,4,23,92,18,74,High Sales,148,Medium Discount,Medium,Medium Order,Medium Loyality
4463,Valueplus Market,07-07-2025,Bakery,Milk,3,29,87,4,84,High Sales,8,Low Discount,Medium,Medium Order,Low Loyality
4467,Supersave Central,25-07-2024,Canned Goods,Salmon,5,3,15,1,11,Small Sales,183,Low Discount,Low,Bulk Order,Medium Loyality
4470,Supersave Central,25-08-2024,Health & Wellness,Cheese,4,18,72,2,71,High Sales,127,Low Discount,Medium,Medium Order,Medium Loyality
4475,Megamart Westside,17-12-2024,Canned Goods,Rice,2,30,60,4,56,High Sales,256,Low Discount,Medium,Medium Order,Medium Loyality
4490,Supersave Central,06-12-2024,Beverages,Apples,5,5,25,3,23,Medium Sales,419,Low Discount,Low,Bulk Order,Premium Loyality
4496,Familyfood Express,11-08-2024,Beverages,Yogurt,2,1,2,3,0,Small Sales,124,Low Discount,Low,Medium Order,Medium Loyality
4501,Greengrocer Plaza,07-09-2024,Produce,Onions,5,7,35,7,27,Medium Sales,274,Medium Discount,Low,Bulk Order,Medium Loyality
4505,Corner Grocery,25-09-2023,Dairy,Bananas,1,11,11,1,10,Small Sales,47,Low Discount,Medium,Small Order,Low Loyality
4519,Corner Grocery,13-01-2024,Beverages,Salmon,3,25,75,15,60,High Sales,230,Medium Discount,Medium,Medium Order,Medium Loyality
4522,Megamart Westside,06-07-2024,Canned Goods,Bread,2,9,18,2,16,Small Sales,15,Low Discount,Low,Medium Order,Low Loyality
4524,Familyfood Express,02-11-2024,Bakery,Onions,1,27,27,0,27,Medium Sales,340,No Discount,Medium,Small Order,Medium Loyality
4527,Quickstop Market,22-03-2025,Bakery,Milk,2,26,52,4,49,High Sales,484,Low Discount,Medium,Medium Order,Premium Loyality
4538,Supersave Central,29-04-2025,Canned Goods,Bread,5,16,80,16,66,High Sales,368,Medium Discount,Medium,Bulk Order,Medium Loyality
4545,Megamart Westside,02-03-2025,Beverages,Bananas,3,7,21,3,18,Medium Sales,354,Low Discount,Low,Medium Order,Medium Loyality
4555,Familyfood Express,13-08-2024,Beverages,Chicken Breast,1,25,25,5,20,Medium Sales,290,Low Discount,Medium,Small Order,Medium Loyality
4559,Megamart Westside,13-10-2023,Meat & Seafood,Ground Beef,4,6,24,4,22,Medium Sales,206,Low Discount,Low,Medium Order,Medium Loyality
4566,Freshmart Downtown,21-09-2023,Produce,Potatoes,4,13,52,0,53,High Sales,55,No Discount,Medium,Medium Order,Low Loyality
4568,Supersave Central,05-07-2024,Meat & Seafood,Potatoes,2,23,46,5,42,Medium Sales,413,Low Discount,Medium,Medium Order,Premium Loyality
4570,Megamart Westside,29-10-2024,Snacks & Candy,Potatoes,2,3,6,0,5,Small Sales,444,No Discount,Low,Medium Order,Premium Loyality
4571,Megamart Westside,02-08-2024,Health & Wellness,Milk,1,4,4,2,2,Small Sales,401,Low Discount,Low,Small Order,Premium Loyality
4578,Familyfood Express,20-03-2025,Snacks & Candy,Milk,2,12,24,0,25,Medium Sales,421,No Discount,Medium,Medium Order,Premium Loyality
4580,Greengrocer Plaza,02-07-2024,Health & Wellness,Cheese,4,12,48,1,49,Medium Sales,249,Low Discount,Medium,Medium Order,Medium Loyality
4582,City Fresh Store,03-02-2024,Health & Wellness,Orange Juice,2,12,24,0,23,Medium Sales,107,No Discount,Medium,Medium Order,Medium Loyality
4583,Supersave Central,02-09-2024,Health & Wellness,Carrots,4,6,24,2,24,Medium Sales,106,Low Discount,Low,Medium Order,Medium Loyality
4593,Greengrocer Plaza,22-11-2023,Beverages,Cheese,5,7,35,3,30,Medium Sales,356,Low Discount,Low,Bulk Order,Medium Loyality
4595,Familyfood Express,05-03-2024,Personal Care,Carrots,5,18,90,9,80,High Sales,294,Medium Discount,Medium,Bulk Order,Medium Loyality
4598,Familyfood Express,19-01-2025,Meat & Seafood,Apples,4,2,8,1,6,Small Sales,377,Low Discount,Low,Medium Order,Medium Loyality
4608,City Fresh Store,12-08-2023,Health & Wellness,Salmon,1,7,7,1,6,Small Sales,281,Low Discount,Low,Small Order,Medium Loyality
4611,Corner Grocery,20-07-2024,Household Items,Tomatoes,3,7,21,4,18,Medium Sales,70,Low Discount,Low,Medium Order,Low Loyality
4612,Quickstop Market,09-06-2024,Meat & Seafood,Cereal,4,18,72,7,64,High Sales,263,Medium Discount,Medium,Medium Order,Medium Loyality
4613,Freshmart Downtown,20-08-2024,Household Items,Tomatoes,3,29,87,1,86,High Sales,220,Low Discount,Medium,Medium Order,Medium Loyality
4618,Freshmart Downtown,24-01-2024,Snacks & Candy,Orange Juice,1,21,21,2,19,Medium Sales,339,Low Discount,Medium,Small Order,Medium Loyality
4621,Megamart Westside,18-07-2024,Canned Goods,Cereal,5,25,125,4,121,High Sales,312,Low Discount,Medium,Bulk Order,Medium Loyality
4625,Quickstop Market,04-03-2025,Health & Wellness,Chicken Breast,3,18,54,3,52,High Sales,420,Low Discount,Medium,Medium Order,Premium Loyality
4626,Megamart Westside,22-12-2024,Personal Care,Cereal,3,13,39,0,39,Medium Sales,324,No Discount,Medium,Medium Order,Medium Loyality
4637,Freshmart Downtown,02-05-2025,Health & Wellness,Ground Beef,3,17,51,0,51,High Sales,158,No Discount,Medium,Medium Order,Medium Loyality
4641,Valueplus Market,16-11-2023,Produce,Ground Beef,2,5,10,2,8,Small Sales,68,Low Discount,Low,Medium Order,Low Loyality
4648,Supersave Central,16-05-2025,Canned Goods,Carrots,5,10,50,10,41,High Sales,87,Medium Discount,Medium,Bulk Order,Low Loyality
4656,City Fresh Store,22-04-2025,Produce,Cereal,5,27,135,2,130,High Sales,196,Low Discount,Medium,Bulk Order,Medium Loyality
4657,Valueplus Market,23-11-2023,Bakery,Onions,4,7,28,4,25,Medium Sales,301,Low Discount,Low,Medium Order,Medium Loyality
4673,Megamart Westside,09-11-2023,Dairy,Eggs,1,28,28,4,23,Medium Sales,226,Low Discount,Medium,Small Order,Medium Loyality
4678,Megamart Westside,28-08-2023,Beverages,Potatoes,2,9,18,3,15,Small Sales,351,Low Discount,Low,Medium Order,Medium Loyality
4681,Megamart Westside,25-09-2023,Canned Goods,Chicken Breast,2,11,22,3,18,Medium Sales,355,Low Discount,Medium,Medium Order,Medium Loyality
4683,City Fresh Store,22-12-2024,Dairy,Eggs,5,14,70,7,61,High Sales,219,Medium Discount,Medium,Bulk Order,Medium Loyality
4692,Greengrocer Plaza,27-03-2024,Dairy,Potatoes,1,7,7,1,6,Small Sales,343,Low Discount,Low,Small Order,Medium Loyality
4694,Quickstop Market,01-05-2024,Snacks & Candy,Tomatoes,5,6,30,4,24,Medium Sales,431,Low Discount,Low,Bulk Order,Premium Loyality
4696,City Fresh Store,05-06-2025,Frozen Foods,Onions,2,3,6,1,5,Small Sales,79,Low Discount,Low,Medium Order,Low Loyality
4697,City Fresh Store,31-03-2025,Personal Care,Orange Juice,1,16,16,2,14,Small Sales,81,Low Discount,Medium,Small Order,Low Loyality
4700,City Fresh Store,26-03-2024,Health & Wellness,Salmon,1,2,2,0,1,Small Sales,428,No Discount,Low,Small Order,Premium Loyality
4705,Corner Grocery,24-04-2025,Snacks & Candy,Onions,2,20,40,8,32,Medium Sales,243,Medium Discount,Medium,Medium Order,Medium Loyality
