Customer ID,Store Name,Transaction Date,Department,Product Name,Product Grouping,Department Type,Quantity,Unit_price,Total amount,Discount Amount,Final Amount,Sales Size,Loyalty Points,Discount Status,Unit Price Status,Quantity Status
4060,Valueplus Market,26-08-2024,Household Items,Eggs,Other Items,General,4,14,56,0,56,High Sales,105,No Discount,Medium,Medium Order
4065,City Fresh Store,07-04-2024,Beverages,Chicken Breast,Meat,Drinks,5,27,135,0,133,High Sales,26,No Discount,Medium,Bulk Order
4070,City Fresh Store,06-07-2024,Bakery,Cereal,Other Items,Food,1,10,10,4,5,Small Sales,209,Low Discount,Medium,Small Order
4073,Valueplus Market,12-09-2024,Frozen Foods,Cheese,Dairy Product,Food,1,16,16,3,13,Small Sales,12,Low Discount,Medium,Small Order
4084,Corner Grocery,12-04-2024,Canned Goods,Tomatoes,Other Items,General,3,1,3,1,3,Small Sales,176,Low Discount,Low,Medium Order
4088,Supersave Central,04-08-2025,Dairy,Bread,Other Items,Food,4,25,100,10,92,High Sales,467,Medium Discount,Medium,Medium Order
4090,City Fresh Store,29-01-2025,Personal Care,Carrots,Other Items,General,1,12,12,0,12,Small Sales,257,No Discount,Medium,Small Order
4109,Familyfood Express,09-11-2023,Personal Care,Salmon,Meat,General,5,28,140,28,111,High Sales,11,High Discount,Medium,Bulk Order
4111,City Fresh Store,24-03-2024,Personal Care,Ground Beef,Meat,General,5,2,10,1,10,Small Sales,401,Low Discount,Low,Bulk Order
4113,Valueplus Market,04-03-2025,Health & Wellness,Bananas,Other Items,General,2,29,58,0,59,High Sales,438,No Discount,Medium,Medium Order
4114,Freshmart Downtown,20-02-2024,Household Items,Potatoes,Other Items,General,2,16,32,6,26,Medium Sales,369,Medium Discount,Medium,Medium Order
4115,Quickstop Market,01-12-2024,Beverages,Onions,Other Items,Drinks,1,21,21,3,18,Medium Sales,251,Low Discount,Medium,Small Order
4120,Freshmart Downtown,16-09-2023,Dairy,Apples,Other Items,Food,5,27,135,0,137,High Sales,318,No Discount,Medium,Bulk Order
4122,Freshmart Downtown,23-07-2025,Beverages,Apples,Other Items,Drinks,5,7,35,2,35,Medium Sales,382,Low Discount,Low,Bulk Order
4130,Familyfood Express,12-10-2023,Meat & Seafood,Yogurt,Dairy Product,Non-Veg,4,12,48,3,44,Medium Sales,322,Low Discount,Medium,Medium Order
4131,Greengrocer Plaza,16-03-2024,Meat & Seafood,Chicken Breast,Meat,Non-Veg,2,27,54,0,55,High Sales,80,No Discount,Medium,Medium Order
4139,Megamart Westside,01-01-2024,Bakery,Yogurt,Dairy Product,Food,5,8,40,0,41,Medium Sales,386,No Discount,Low,Bulk Order
4144,Familyfood Express,30-11-2024,Produce,Bread,Other Items,General,1,5,5,2,2,Small Sales,92,Low Discount,Low,Small Order
4150,Freshmart Downtown,04-02-2025,Snacks & Candy,Pasta,Grains,Food,4,9,36,7,30,Medium Sales,356,Medium Discount,Low,Medium Order
4155,Megamart Westside,08-04-2024,Meat & Seafood,Onions,Other Items,Non-Veg,5,24,120,12,107,High Sales,114,Medium Discount,Medium,Bulk Order
4164,Supersave Central,11-06-2024,Canned Goods,Carrots,Other Items,General,5,4,20,2,18,Medium Sales,123,Low Discount,Low,Bulk Order
4178,Greengrocer Plaza,18-05-2024,Household Items,Cereal,Other Items,General,3,3,9,1,8,Small Sales,410,Low Discount,Low,Medium Order
4180,Greengrocer Plaza,24-03-2024,Dairy,Cereal,Other Items,Food,2,27,54,5,49,High Sales,82,Low Discount,Medium,Medium Order
4185,Quickstop Market,14-02-2025,Meat & Seafood,Carrots,Other Items,Non-Veg,2,13,26,5,21,Medium Sales,140,Low Discount,Medium,Medium Order
4189,Megamart Westside,14-05-2024,Personal Care,Potatoes,Other Items,General,3,21,63,6,57,High Sales,333,Medium Discount,Medium,Medium Order
4196,Quickstop Market,01-05-2025,Frozen Foods,Onions,Other Items,Food,2,11,22,0,22,Medium Sales,347,No Discount,Medium,Medium Order
4201,Familyfood Express,25-02-2025,Dairy,Orange Juice,Other Items,Food,3,11,33,3,29,Medium Sales,211,Low Discount,Medium,Medium Order
4203,Supersave Central,27-07-2024,Frozen Foods,Carrots,Other Items,Food,2,24,48,3,45,Medium Sales,487,Low Discount,Medium,Medium Order
4216,Familyfood Express,12-12-2024,Frozen Foods,Bread,Other Items,Food,3,27,81,12,69,High Sales,150,Medium Discount,Medium,Medium Order
4228,Familyfood Express,15-05-2024,Frozen Foods,Onions,Other Items,Food,3,8,24,3,19,Medium Sales,498,Low Discount,Low,Medium Order
4232,Familyfood Express,21-07-2024,Bakery,Chicken Breast,Meat,Food,5,9,45,0,47,Medium Sales,442,No Discount,Low,Bulk Order
4241,Megamart Westside,02-07-2024,Meat & Seafood,Bread,Other Items,Non-Veg,4,11,44,0,43,Medium Sales,90,No Discount,Medium,Medium Order
4246,Valueplus Market,07-05-2025,Produce,Chicken Breast,Meat,General,5,20,100,15,86,High Sales,299,Medium Discount,Medium,Bulk Order
4249,City Fresh Store,05-10-2023,Bakery,Bread,Other Items,Food,1,5,5,1,4,Small Sales,63,Low Discount,Low,Small Order
4257,Freshmart Downtown,13-02-2025,Canned Goods,Tomatoes,Other Items,General,3,3,9,2,7,Small Sales,467,Low Discount,Low,Medium Order
4258,Corner Grocery,03-12-2023,Household Items,Pasta,Grains,General,3,26,78,12,66,High Sales,425,Medium Discount,Medium,Medium Order
4262,Quickstop Market,29-11-2023,Beverages,Onions,Other Items,Drinks,4,16,64,13,53,High Sales,421,Medium Discount,Medium,Medium Order
4266,Megamart Westside,19-05-2025,Bakery,Tomatoes,Other Items,Food,4,5,20,0,20,Medium Sales,323,No Discount,Low,Medium Order
4267,Unknown,16-03-2025,Beverages,Rice,Grains,Drinks,3,15,45,9,36,Medium Sales,389,Medium Discount,Medium,Medium Order
4268,Supersave Central,25-06-2025,Bakery,Apples,Other Items,Food,5,15,75,8,69,High Sales,406,Medium Discount,Medium,Bulk Order
4269,Supersave Central,02-05-2025,Meat & Seafood,Cereal,Other Items,Non-Veg,5,2,10,1,10,Small Sales,442,Low Discount,Low,Bulk Order
4271,Quickstop Market,20-04-2025,Snacks & Candy,Cheese,Dairy Product,Food,3,26,78,0,78,High Sales,466,No Discount,Medium,Medium Order
4273,Megamart Westside,08-11-2024,Dairy,Orange Juice,Other Items,Food,3,16,48,4,43,Medium Sales,6,Low Discount,Medium,Medium Order
4289,Familyfood Express,17-11-2023,Frozen Foods,Tomatoes,Other Items,Food,1,5,5,0,4,Small Sales,393,No Discount,Low,Small Order
4290,Freshmart Downtown,13-08-2024,Bakery,Yogurt,Dairy Product,Food,1,28,28,6,22,Medium Sales,314,Medium Discount,Medium,Small Order
4292,Corner Grocery,13-04-2025,Dairy,Chicken Breast,Meat,Food,1,17,17,2,15,Small Sales,150,Low Discount,Medium,Small Order
4295,Quickstop Market,10-02-2025,Household Items,Rice,Grains,General,4,5,20,0,18,Medium Sales,352,No Discount,Low,Medium Order
4310,Greengrocer Plaza,11-05-2025,Canned Goods,Eggs,Other Items,General,5,11,55,6,51,High Sales,26,Medium Discount,Medium,Bulk Order
4321,Supersave Central,20-11-2023,Household Items,Cereal,Other Items,General,5,19,95,2,95,High Sales,381,Low Discount,Medium,Bulk Order
4328,Corner Grocery,20-05-2024,Beverages,Bananas,Other Items,Drinks,5,2,10,4,5,Small Sales,392,Low Discount,Low,Bulk Order
4329,Corner Grocery,25-04-2025,Canned Goods,Salmon,Meat,General,2,26,52,8,44,High Sales,66,Medium Discount,Medium,Medium Order
4340,Quickstop Market,20-06-2024,Household Items,Apples,Other Items,General,4,23,92,9,85,High Sales,407,Medium Discount,Medium,Medium Order
4342,Valueplus Market,27-04-2024,Frozen Foods,Bread,Other Items,Food,2,27,54,8,46,High Sales,210,Medium Discount,Medium,Medium Order
4349,Megamart Westside,28-03-2024,Canned Goods,Rice,Grains,General,4,3,12,2,9,Small Sales,490,Low Discount,Low,Medium Order
4350,Corner Grocery,10-06-2024,Household Items,Cheese,Dairy Product,General,3,10,30,1,28,Medium Sales,21,Low Discount,Medium,Medium Order
4361,Valueplus Market,21-09-2024,Snacks & Candy,Yogurt,Dairy Product,Food,2,4,8,0,9,Small Sales,198,No Discount,Low,Medium Order
4362,Valueplus Market,29-09-2023,Meat & Seafood,Yogurt,Dairy Product,Non-Veg,2,18,36,7,29,Medium Sales,350,Medium Discount,Medium,Medium Order
4365,City Fresh Store,13-02-2025,Dairy,Bananas,Other Items,Food,2,23,46,5,42,Medium Sales,158,Low Discount,Medium,Medium Order
4376,Unknown,28-09-2023,Frozen Foods,Chicken Breast,Meat,Food,2,19,38,3,34,Medium Sales,274,Low Discount,Medium,Medium Order
4385,Megamart Westside,29-04-2025,Produce,Eggs,Other Items,General,4,5,20,3,15,Medium Sales,485,Low Discount,Low,Medium Order
4389,Quickstop Market,14-09-2024,Produce,Onions,Other Items,General,3,6,18,3,16,Small Sales,182,Low Discount,Low,Medium Order
4390,Familyfood Express,23-04-2025,Snacks & Candy,Milk,Dairy Product,Food,4,14,56,5,49,High Sales,101,Low Discount,Medium,Medium Order
4394,Quickstop Market,04-11-2024,Personal Care,Eggs,Other Items,General,4,30,120,0,119,High Sales,499,No Discount,Medium,Medium Order
4396,Valueplus Market,24-01-2025,Snacks & Candy,Bread,Other Items,Food,3,20,60,9,50,High Sales,185,Medium Discount,Medium,Medium Order
4397,Freshmart Downtown,15-10-2024,Snacks & Candy,Onions,Other Items,Food,5,24,120,3,115,High Sales,271,Low Discount,Medium,Bulk Order
4401,Freshmart Downtown,23-07-2024,Produce,Bananas,Other Items,General,3,4,12,2,11,Small Sales,95,Low Discount,Low,Medium Order
4404,Freshmart Downtown,04-12-2024,Beverages,Eggs,Other Items,Drinks,2,18,36,6,31,Medium Sales,4,Medium Discount,Medium,Medium Order
4422,Valueplus Market,12-06-2025,Personal Care,Apples,Other Items,General,2,23,46,0,47,Medium Sales,51,No Discount,Medium,Medium Order
4432,Valueplus Market,08-01-2025,Produce,Onions,Other Items,General,3,28,84,13,71,High Sales,53,Medium Discount,Medium,Medium Order
4434,Freshmart Downtown,12-07-2024,Canned Goods,Chicken Breast,Meat,General,5,9,45,0,45,Medium Sales,436,No Discount,Low,Bulk Order
4450,Megamart Westside,14-02-2025,Health & Wellness,Salmon,Meat,General,4,23,92,3,90,High Sales,398,Low Discount,Medium,Medium Order
4453,Valueplus Market,24-03-2025,Meat & Seafood,Milk,Dairy Product,Non-Veg,5,15,75,5,71,High Sales,95,Low Discount,Medium,Bulk Order
4456,Megamart Westside,16-07-2025,Snacks & Candy,Carrots,Other Items,Food,1,12,12,2,10,Small Sales,295,Low Discount,Medium,Small Order
4457,Quickstop Market,28-02-2024,Health & Wellness,Pasta,Grains,General,4,27,108,11,97,High Sales,436,Medium Discount,Medium,Medium Order
4460,Valueplus Market,25-03-2025,Canned Goods,Bread,Other Items,General,4,23,92,18,74,High Sales,148,Medium Discount,Medium,Medium Order
4463,Valueplus Market,07-07-2025,Bakery,Milk,Dairy Product,Food,3,29,87,4,84,High Sales,8,Low Discount,Medium,Medium Order
4467,Supersave Central,25-07-2024,Canned Goods,Salmon,Meat,General,5,3,15,1,11,Small Sales,183,Low Discount,Low,Bulk Order
4470,Supersave Central,25-08-2024,Health & Wellness,Cheese,Dairy Product,General,4,18,72,2,71,High Sales,127,Low Discount,Medium,Medium Order
4475,Megamart Westside,17-12-2024,Canned Goods,Rice,Grains,General,2,30,60,4,56,High Sales,256,Low Discount,Medium,Medium Order
4490,Supersave Central,06-12-2024,Beverages,Apples,Other Items,Drinks,5,5,25,3,23,Medium Sales,419,Low Discount,Low,Bulk Order
4496,Familyfood Express,11-08-2024,Beverages,Yogurt,Dairy Product,Drinks,2,1,2,3,0,Small Sales,124,Low Discount,Low,Medium Order
4501,Greengrocer Plaza,07-09-2024,Produce,Onions,Other Items,General,5,7,35,7,27,Medium Sales,274,Medium Discount,Low,Bulk Order
4505,Corner Grocery,25-09-2023,Dairy,Bananas,Other Items,Food,1,11,11,1,10,Small Sales,47,Low Discount,Medium,Small Order
4519,Corner Grocery,13-01-2024,Beverages,Salmon,Meat,Drinks,3,25,75,15,60,High Sales,230,Medium Discount,Medium,Medium Order
4522,Megamart Westside,06-07-2024,Canned Goods,Bread,Other Items,General,2,9,18,2,16,Small Sales,15,Low Discount,Low,Medium Order
4524,Familyfood Express,02-11-2024,Bakery,Onions,Other Items,Food,1,27,27,0,27,Medium Sales,340,No Discount,Medium,Small Order
4527,Quickstop Market,22-03-2025,Bakery,Milk,Dairy Product,Food,2,26,52,4,49,High Sales,484,Low Discount,Medium,Medium Order
4538,Supersave Central,29-04-2025,Canned Goods,Bread,Other Items,General,5,16,80,16,66,High Sales,368,Medium Discount,Medium,Bulk Order
4545,Megamart Westside,02-03-2025,Beverages,Bananas,Other Items,Drinks,3,7,21,3,18,Medium Sales,354,Low Discount,Low,Medium Order
4555,Familyfood Express,13-08-2024,Beverages,Chicken Breast,Meat,Drinks,1,25,25,5,20,Medium Sales,290,Low Discount,Medium,Small Order
4559,Megamart Westside,13-10-2023,Meat & Seafood,Ground Beef,Meat,Non-Veg,4,6,24,4,22,Medium Sales,206,Low Discount,Low,Medium Order
4566,Freshmart Downtown,21-09-2023,Produce,Potatoes,Other Items,General,4,13,52,0,53,High Sales,55,No Discount,Medium,Medium Order
4568,Supersave Central,05-07-2024,Meat & Seafood,Potatoes,Other Items,Non-Veg,2,23,46,5,42,Medium Sales,413,Low Discount,Medium,Medium Order
4570,Megamart Westside,29-10-2024,Snacks & Candy,Potatoes,Other Items,Food,2,3,6,0,5,Small Sales,444,No Discount,Low,Medium Order
4571,Megamart Westside,02-08-2024,Health & Wellness,Milk,Dairy Product,General,1,4,4,2,2,Small Sales,401,Low Discount,Low,Small Order
4578,Familyfood Express,20-03-2025,Snacks & Candy,Milk,Dairy Product,Food,2,12,24,0,25,Medium Sales,421,No Discount,Medium,Medium Order
4580,Greengrocer Plaza,02-07-2024,Health & Wellness,Cheese,Dairy Product,General,4,12,48,1,49,Medium Sales,249,Low Discount,Medium,Medium Order
4582,City Fresh Store,03-02-2024,Health & Wellness,Orange Juice,Other Items,General,2,12,24,0,23,Medium Sales,107,No Discount,Medium,Medium Order
4583,Supersave Central,02-09-2024,Health & Wellness,Carrots,Other Items,General,4,6,24,2,24,Medium Sales,106,Low Discount,Low,Medium Order
4593,Greengrocer Plaza,22-11-2023,Beverages,Cheese,Dairy Product,Drinks,5,7,35,3,30,Medium Sales,356,Low Discount,Low,Bulk Order
4595,Familyfood Express,05-03-2024,Personal Care,Carrots,Other Items,General,5,18,90,9,80,High Sales,294,Medium Discount,Medium,Bulk Order
4598,Familyfood Express,19-01-2025,Meat & Seafood,Apples,Other Items,Non-Veg,4,2,8,1,6,Small Sales,377,Low Discount,Low,Medium Order
4608,City Fresh Store,12-08-2023,Health & Wellness,Salmon,Meat,General,1,7,7,1,6,Small Sales,281,Low Discount,Low,Small Order
4611,Corner Grocery,20-07-2024,Household Items,Tomatoes,Other Items,General,3,7,21,4,18,Medium Sales,70,Low Discount,Low,Medium Order
4612,Quickstop Market,09-06-2024,Meat & Seafood,Cereal,Other Items,Non-Veg,4,18,72,7,64,High Sales,263,Medium Discount,Medium,Medium Order
4613,Freshmart Downtown,20-08-2024,Household Items,Tomatoes,Other Items,General,3,29,87,1,86,High Sales,220,Low Discount,Medium,Medium Order
4618,Freshmart Downtown,24-01-2024,Snacks & Candy,Orange Juice,Other Items,Food,1,21,21,2,19,Medium Sales,339,Low Discount,Medium,Small Order
4621,Megamart Westside,18-07-2024,Canned Goods,Cereal,Other Items,General,5,25,125,4,121,High Sales,312,Low Discount,Medium,Bulk Order
4625,Quickstop Market,04-03-2025,Health & Wellness,Chicken Breast,Meat,General,3,18,54,3,52,High Sales,420,Low Discount,Medium,Medium Order
4626,Megamart Westside,22-12-2024,Personal Care,Cereal,Other Items,General,3,13,39,0,39,Medium Sales,324,No Discount,Medium,Medium Order
4637,Freshmart Downtown,02-05-2025,Health & Wellness,Ground Beef,Meat,General,3,17,51,0,51,High Sales,158,No Discount,Medium,Medium Order
4641,Valueplus Market,16-11-2023,Produce,Ground Beef,Meat,General,2,5,10,2,8,Small Sales,68,Low Discount,Low,Medium Order
4648,Supersave Central,16-05-2025,Canned Goods,Carrots,Other Items,General,5,10,50,10,41,High Sales,87,Medium Discount,Medium,Bulk Order
4656,City Fresh Store,22-04-2025,Produce,Cereal,Other Items,General,5,27,135,2,130,High Sales,196,Low Discount,Medium,Bulk Order
4657,Valueplus Market,23-11-2023,Bakery,Onions,Other Items,Food,4,7,28,4,25,Medium Sales,301,Low Discount,Low,Medium Order
4673,Megamart Westside,09-11-2023,Dairy,Eggs,Other Items,Food,1,28,28,4,23,Medium Sales,226,Low Discount,Medium,Small Order
4678,Megamart Westside,28-08-2023,Beverages,Potatoes,Other Items,Drinks,2,9,18,3,15,Small Sales,351,Low Discount,Low,Medium Order
4681,Megamart Westside,25-09-2023,Canned Goods,Chicken Breast,Meat,General,2,11,22,3,18,Medium Sales,355,Low Discount,Medium,Medium Order
4683,City Fresh Store,22-12-2024,Dairy,Eggs,Other Items,Food,5,14,70,7,61,High Sales,219,Medium Discount,Medium,Bulk Order
4692,Greengrocer Plaza,27-03-2024,Dairy,Potatoes,Other Items,Food,1,7,7,1,6,Small Sales,343,Low Discount,Low,Small Order
4694,Quickstop Market,01-05-2024,Snacks & Candy,Tomatoes,Other Items,Food,5,6,30,4,24,Medium Sales,431,Low Discount,Low,Bulk Order
4696,City Fresh Store,05-06-2025,Frozen Foods,Onions,Other Items,Food,2,3,6,1,5,Small Sales,79,Low Discount,Low,Medium Order
4697,City Fresh Store,31-03-2025,Personal Care,Orange Juice,Other Items,General,1,16,16,2,14,Small Sales,81,Low Discount,Medium,Small Order
4700,City Fresh Store,26-03-2024,Health & Wellness,Salmon,Meat,General,1,2,2,0,1,Small Sales,428,No Discount,Low,Small Order
4705,Corner Grocery,24-04-2025,Snacks & Candy,Onions,Other Items,Food,2,20,40,8,32,Medium Sales,243,Medium Discount,Medium,Medium Order
4711,Quickstop Market,21-11-2023,Health & Wellness,Tomatoes,Other Items,General,3,15,45,4,40,Medium Sales,308,Low Discount,Medium,Medium Order
4727,Greengrocer Plaza,13-05-2024,Canned Goods,Potatoes,Other Items,General,1,14,14,5,9,Small Sales,334,Low Discount,Medium,Small Order
4728,City Fresh Store,27-01-2024,Dairy,Milk,Dairy Product,Food,2,14,28,6,22,Medium Sales,247,Medium Discount,Medium,Medium Order
4733,Megamart Westside,29-03-2025,Produce,Milk,Dairy Product,General,5,15,75,5,69,High Sales,470,Low Discount,Medium,Bulk Order
4737,Freshmart Downtown,09-05-2024,Personal Care,Onions,Other Items,General,2,1,2,0,2,Small Sales,426,No Discount,Low,Medium Order
4743,Megamart Westside,23-06-2024,Produce,Pasta,Grains,General,4,4,16,2,12,Small Sales,449,Low Discount,Low,Medium Order
4762,Megamart Westside,15-02-2024,Meat & Seafood,Ground Beef,Meat,Non-Veg,2,10,20,0,19,Medium Sales,274,No Discount,Medium,Medium Order
4770,Corner Grocery,06-11-2024,Personal Care,Bananas,Other Items,General,5,14,70,2,70,High Sales,27,Low Discount,Medium,Bulk Order
4777,Quickstop Market,08-11-2023,Canned Goods,Eggs,Other Items,General,2,22,44,0,44,Medium Sales,223,No Discount,Medium,Medium Order
4788,Corner Grocery,30-05-2024,Canned Goods,Orange Juice,Other Items,General,1,4,4,0,3,Small Sales,482,No Discount,Low,Small Order
4791,Valueplus Market,28-09-2023,Bakery,Bread,Other Items,Food,5,2,10,2,7,Small Sales,491,Low Discount,Low,Bulk Order
4792,Freshmart Downtown,03-07-2025,Frozen Foods,Bananas,Other Items,Food,3,14,42,1,40,Medium Sales,373,Low Discount,Medium,Medium Order
4798,Valueplus Market,17-04-2025,Meat & Seafood,Tomatoes,Other Items,Non-Veg,3,13,39,0,38,Medium Sales,338,No Discount,Medium,Medium Order
4803,Freshmart Downtown,19-05-2025,Household Items,Orange Juice,Other Items,General,4,12,48,4,44,Medium Sales,224,Low Discount,Medium,Medium Order
4804,Freshmart Downtown,25-09-2024,Household Items,Yogurt,Dairy Product,General,1,26,26,2,24,Medium Sales,194,Low Discount,Medium,Small Order
4814,Greengrocer Plaza,10-06-2025,Household Items,Ground Beef,Meat,General,5,18,90,9,82,High Sales,317,Medium Discount,Medium,Bulk Order
4817,Megamart Westside,18-04-2024,Meat & Seafood,Bananas,Other Items,Non-Veg,3,27,81,12,68,High Sales,211,Medium Discount,Medium,Medium Order
4824,Greengrocer Plaza,24-07-2025,Beverages,Yogurt,Dairy Product,Drinks,5,4,20,2,20,Medium Sales,348,Low Discount,Low,Bulk Order
4827,Supersave Central,04-10-2023,Canned Goods,Orange Juice,Other Items,General,4,14,56,2,54,High Sales,276,Low Discount,Medium,Medium Order
4830,Valueplus Market,07-08-2024,Snacks & Candy,Yogurt,Dairy Product,Food,2,16,32,4,28,Medium Sales,127,Low Discount,Medium,Medium Order
4836,Freshmart Downtown,01-05-2025,Dairy,Apples,Other Items,Food,3,13,39,8,32,Medium Sales,95,Medium Discount,Medium,Medium Order
4848,Corner Grocery,10-01-2025,Beverages,Tomatoes,Other Items,Drinks,4,3,12,0,13,Small Sales,493,No Discount,Low,Medium Order
